Data,Tipo,Valor,Descrição,Status,Categoria,Conta,Recorrente,Tipo_Recorrência,Limite_Recorrência,Data_Criação,Data_Atualização
"15/01/2026","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","21/01/2026 14:17","21/01/2026 14:17"
"14/01/2026","INCOME","R$ 1.000,00","PIX RECEBIDO   RENATA COLETA VIDEIRA","PAID","Váriável (Consultório / Laudos )","Banco Santander","Não","MONTH","","16/01/2026 12:29","16/01/2026 12:29"
"14/01/2026","INCOME","R$ 1.250,00","DEP CHEQUE APP N. 167518","PAID","CHAJ","CC - ITAU","Não","MONTH","","16/01/2026 12:32","23/01/2026 14:44"
"14/01/2026","EXPENSE","R$ 15,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"14/01/2026","EXPENSE","R$ 37,90","Compra no débito|SAINT ALVES LANCHONETE","PAID","Restaurante / Ifood","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"14/01/2026","EXPENSE","R$ 10,00","Transferência enviada|ROBERTO PEREIRA DO NASCIMENTO","PAID","Ajuda Familiares / Terceiros","CC - NUBANK","Não","","","16/01/2026 12:56","16/01/2026 12:56"
"14/01/2026","EXPENSE","R$ 35,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"14/01/2026","EXPENSE","R$ 66,90","Compra no débito|Disney Plus","PAID","Assinaturas m","CC - NUBANK","Não","","","21/01/2026 14:17","21/01/2026 14:17"
"14/01/2026","EXPENSE","R$ 6,50","Compra no débito|METROPOLEVENDINGM","PAID","Alimentação","CC - NUBANK","Não","","","21/01/2026 14:17","21/01/2026 14:17"
"13/01/2026","EXPENSE","R$ 150,00","Compra no débito|AUTO POSTO GIGANTE D","PAID","Combustível","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"13/01/2026","EXPENSE","R$ 9,50","Compra no débito|BR MANIA II","PAID","Combustível","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"13/01/2026","EXPENSE","R$ 59,90","Compra no débito|NETFLIX.COM","PAID","Assinaturas m","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"13/01/2026","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","21/01/2026 14:17","21/01/2026 14:17"
"13/01/2026","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","21/01/2026 14:17","21/01/2026 14:17"
"12/01/2026","INCOME","R$ 350,00","PIX RECEBIDO   Bruna Garcia Vieira Cabra","PAID","Váriável (Consultório / Laudos )","Banco Santander","Não","MONTH","","16/01/2026 12:29","16/01/2026 12:29"
"12/01/2026","EXPENSE","R$ 82,75","TARIFA MENSALIDADE PACOTE SERVICOS   DEZEMBRO / 2025","PAID","IOF / Tarifas","Banco Santander","Não","MONTH","","16/01/2026 12:29","16/01/2026 12:29"
"12/01/2026","EXPENSE","R$ 40,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","MONTH","","16/01/2026 12:56","16/01/2026 12:56"
"08/01/2026","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","08/01/2026 15:17","08/01/2026 15:17"
"08/01/2026","INCOME","R$ 1.250,00","DEP CHEQUE APP N. 167100","PAID","CHAJ","CC - ITAU","Não","MONTH","","09/01/2026 15:17","23/01/2026 14:44"
"07/01/2026","EXPENSE","R$ 1.125,00","PIX ENVIADO   Fabiana da Conceicao Alve","PAID","Repasses","Banco Santander","Não","","","07/01/2026 11:26","07/01/2026 11:33"
"07/01/2026","EXPENSE","R$ 10,00","PIX ENVIADO   Bruna Leticia Sousa Marti","PAID","Alimentação","Banco Santander","Não","MONTH","","08/01/2026 15:15","08/01/2026 15:15"
"07/01/2026","EXPENSE","R$ 15,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","MONTH","","08/01/2026 15:17","08/01/2026 15:17"
"07/01/2026","EXPENSE","R$ 78,58","Compra no débito via NuPay","PAID","Lazer Geral","CC - NUBANK","Não","","","08/01/2026 15:17","09/02/2026 20:53"
"06/01/2026","EXPENSE","R$ 6,90","Compra no débito|CITY FARMA","PAID","Farmácia","CC - NUBANK","Não","","","07/01/2026 11:31","21/01/2026 14:20"
"06/01/2026","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","MONTH","","07/01/2026 11:31","07/01/2026 11:31"
"06/01/2026","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 11:31","07/01/2026 11:31"
"05/01/2026","EXPENSE","R$ 333,37","PIX ENVIADO   IFOOD COM AGENCIA DE REST","PAID","Restaurante / Ifood","Banco Santander","Não","","","07/01/2026 11:26","21/01/2026 14:19"
"05/01/2026","EXPENSE","R$ 64,90","PIX ENVIADO   Ana Beatriz Teixeira de S","PAID","Empregados / Funcionários","Banco Santander","Não","","","07/01/2026 11:26","07/01/2026 11:26"
"05/01/2026","EXPENSE","R$ 223,00","PIX ENVIADO   Kopit Consultoria S A","PAID","Contas - Consultório","Banco Santander","Não","","","07/01/2026 11:26","09/02/2026 20:52"
"05/01/2026","EXPENSE","R$ 25,00","ANUIDADE DIFERENCIADA","PAID","IOF / Tarifas","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 77,49","MLP*Netshoes","PAID","Roupa / Sapatos / Vestuário","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 84,33","SHOPEE *SHPSTECNOLOGIA","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 715,00","CAMILA RODRIGUES PEIXO","PAID","Lazer Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","09/02/2026 20:54"
"05/01/2026","EXPENSE","R$ 488,01","BT RECREIO*Cobran","PAID","Academia","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 18,52","UBER * PENDING","PAID","Uber / 99","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 360,00","PG *ANG XNBIKE","PAID","Academia","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 1.000,00","Vindi *MentoriaFinanc","PAID","Planejamento Financeiro","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 12,78","UBER *TRIP HELP.UBER.C","PAID","Uber / 99","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 118,75","AFYA RIBEIRAO PRETO","PAID","Educação","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","09/02/2026 20:53"
"05/01/2026","EXPENSE","R$ 551,32","CAFFEINE","PAID","Restaurante / Ifood","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 9,50","APPLE.COM/BILL","PAID","Assinaturas m","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 19,90","UBER* ONE MEMBERSHIP","PAID","Uber / 99","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 12,90","IFOOD CLUB","PAID","Restaurante / Ifood","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 90,35","MERCADOLIVRE*2PRODUTOS","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 256,99","MERCADOLIVRE*2PRODUTOS","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 629,99","FISIA NIKE ECOMMER","PAID","Roupa / Sapatos / Vestuário","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 26,66","UBER *TRIP HELP.UBER.C","PAID","Uber / 99","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 209,75","IFD*AMERICANAS SA","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 66,90","APPLE.COM/BILL","PAID","Assinaturas m","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 11,11","FACEBK *PUZ8CAMYJ2","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 39,90","APPLE.COM/BILL","PAID","Assinaturas m","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 80,00","JIM.COM UP CELULARES","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 12,40","FACEBK *XPNGN85YJ2","PAID","Compras Geral","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 28,90","DL*GOOGLE Linktr","PAID","Assinaturas m","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 41,79","IFD*53.095.792 GABRIEL","PAID","Restaurante / Ifood","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 101,11","PG *ZE DELIVERY","PAID","Restaurante / Ifood","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"05/01/2026","EXPENSE","R$ 4,99","SEG SUPERPROTEG MIGRACAO 004/012","PAID","Seguros","CARTÃO - BRADESCO","Não","","","16/01/2026 12:26","16/01/2026 12:26"
"01/01/2026","EXPENSE","R$ 2.250,00","PIX ENVIADO   Robson do Nascimento da S","PAID","Repasses","Banco Santander","Não","MONTH","","07/01/2026 11:26","07/01/2026 11:26"
"30/12/2025","EXPENSE","R$ 47,00","Transferência enviada|Ana Beatriz Teixeira de Souza","PAID","Cuidados pessoais Geral","CC - NUBANK - PJ","Não","","","07/01/2026 14:39","07/01/2026 17:11"
"30/12/2025","EXPENSE","R$ 23,50","Compra no débito|CONVENIENCIA IMPERADOR","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 14:47"
"30/12/2025","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","MONTH","","07/01/2026 14:47","07/01/2026 14:47"
"30/12/2025","EXPENSE","R$ 200,00","Transferência enviada|NORDESTE PETROLEO LTDA","PAID","Lazer Geral","CC - NUBANK","Não","","","07/01/2026 14:47","09/02/2026 20:57"
"30/12/2025","EXPENSE","R$ 24,00","Compra no débito|MEGAMATTE","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"30/12/2025","EXPENSE","R$ 20,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"30/12/2025","EXPENSE","R$ 31,00","Compra no débito|ANCAR PARKING LTDA","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:06"
"29/12/2025","EXPENSE","R$ 516,00","Transferência enviada|BEAUTY CONCEPT SALAO DE BELEZA LTDA","PAID","Estética e Tratamentos","CC - NUBANK - PJ","Não","MONTH","","29/12/2025 12:49","29/12/2025 12:49"
"29/12/2025","EXPENSE","R$ 20,00","Compra no débito|LojaDe","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"29/12/2025","EXPENSE","R$ 107,62","Transferência enviada|AMERICANAS S.A - EM RECUPERACAO JUDICIAL","PAID","Compras Geral","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:11"
"29/12/2025","EXPENSE","R$ 32,00","Compra no débito|8585 PARTICIPACOES","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 14:47"
"29/12/2025","EXPENSE","R$ 25,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:08"
"29/12/2025","EXPENSE","R$ 13,80","Compra no débito|YVA","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"28/12/2025","EXPENSE","R$ 114,30","Compra no débito via NuPay","PAID","Lazer Geral","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:05"
"27/12/2025","EXPENSE","R$ 2.000,00","Transferência enviada|Alexandrita Boutique Ltda","PAID","Roupa / Sapatos / Vestuário","CC - NUBANK - PJ","Não","","","29/12/2025 12:49","09/02/2026 20:57"
"27/12/2025","EXPENSE","R$ 19,50","Transferência enviada|Mariana Dias de Morais da Silva","PAID","Alimentação","CC - NUBANK - PJ","Não","","","29/12/2025 12:49","07/01/2026 17:02"
"27/12/2025","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 14:47"
"26/12/2025","INCOME","R$ 500,00","PIX RECEBIDO   DAYANA MARCANO RODRIGUES","PAID","Váriável (Consultório / Laudos )","Banco Santander","Não","MONTH","","26/12/2025 16:29","26/12/2025 16:29"
"26/12/2025","EXPENSE","R$ 10,88","Transferência enviada|Marcelo Francisco da Silva","PAID","Pedágio / Estacionamento","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"26/12/2025","EXPENSE","R$ 35,00","Transferência enviada|Daiane Meireles Soares","PAID","Pedágio / Estacionamento","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"26/12/2025","EXPENSE","R$ 111,81","ITAU SEG PROT AP   09/12","PENDING","Seguros","CC - ITAU","Não","MONTH","","26/12/2025 16:38","26/12/2025 16:38"
"26/12/2025","EXPENSE","R$ 111,81","ITAU SEG PROT AP   10/12","PENDING","Seguros","CC - ITAU","Não","MONTH","","26/12/2025 16:38","26/12/2025 16:38"
"26/12/2025","EXPENSE","R$ 111,81","ITAU SEG PROT AP   08/12","PENDING","Seguros","CC - ITAU","Não","MONTH","","26/12/2025 16:38","26/12/2025 16:38"
"26/12/2025","EXPENSE","R$ 200,00","Transferência enviada|LUCINEIA DA SILVA BISPO","PAID","Psciologo / Nutri / Fisio (Terapias)","CC - NUBANK - PJ","Não","","","29/12/2025 12:49","25/03/2026 21:14"
"26/12/2025","EXPENSE","R$ 16,64","Transferência enviada|Debora Vitoria Alves Dos Ramos","PAID","Alimentação","CC - NUBANK - PJ","Não","","","29/12/2025 12:49","07/01/2026 17:02"
"26/12/2025","EXPENSE","R$ 2.875,00","Transferência enviada|57.037.628 CARLOS EDUARDO WEST PASSOS","PAID","Marketing","CC - NUBANK - PJ","Não","","","29/12/2025 12:49","10/02/2026 15:48"
"25/12/2025","INCOME","R$ 1.000,00","PIX RECEBIDO   DAYANA MARCANO RODRIGUES","PAID","Plantão Extra","Banco Santander","Não","MONTH","","26/12/2025 16:29","26/12/2025 16:29"
"25/12/2025","EXPENSE","R$ 1.500,00","Transferência enviada|Mateus Pereira Paiva","PAID","Repasses","CC - NUBANK - PJ","Não","","","26/12/2025 16:36","09/02/2026 20:57"
"25/12/2025","EXPENSE","R$ 6,00","Compra no débito|AMSP COMERCIO E SERVIC","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"25/12/2025","EXPENSE","R$ 16,40","Compra no débito|P5  VIUVA GRACA ACESSO","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"24/12/2025","INCOME","R$ 1.800,00","PIX RECEBIDO   LUCIENE DE CASTRO RODRIGU","PAID","Plantão Extra","Banco Santander","Não","MONTH","","26/12/2025 16:29","26/12/2025 16:29"
"24/12/2025","EXPENSE","R$ 106,09","Transferência enviada|PAUMAR COMERCIO DE ALIMENTOS LTDA","PAID","Alimentação","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"24/12/2025","EXPENSE","R$ 18,00","Transferência enviada|FABIANO FRANCISCO DE AMORIM","PAID","Pedágio / Estacionamento","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"24/12/2025","EXPENSE","R$ 15,00","Transferência enviada|Elma Aparecida Corrêa de Oliveira","PAID","Pedágio / Estacionamento","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"24/12/2025","EXPENSE","R$ 2,89","Transferência enviada|MINEIRA HORTIFRUTI III","PAID","Pedágio / Estacionamento","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"24/12/2025","EXPENSE","R$ 21,30","Transferência enviada|BRANK MATERIAL DE CONSTRUCAO LTDA","PAID","Compras Moradia","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"24/12/2025","EXPENSE","R$ 290,00","Transferência enviada|RONALDO FERREIRA MODAS","PAID","Lazer Geral","CC - NUBANK - PJ","Não","","","26/12/2025 16:36","09/02/2026 20:57"
"24/12/2025","EXPENSE","R$ 146,57","Transferência enviada|PAUMAR COMERCIO DE ALIMENTOS LTDA","PAID","Alimentação","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"23/12/2025","EXPENSE","R$ 244,42","Transferência enviada|SENSEI SUSHI RESTAURANTE LTDA","PAID","Restaurante / Ifood","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:36","26/12/2025 16:36"
"23/12/2025","EXPENSE","R$ 244,42","Transferência enviada|SENSEI SUSHI RESTAURANTE LTDA","PAID","Restaurante / Ifood","CC - NUBANK - PJ","Não","MONTH","","26/12/2025 16:40","26/12/2025 16:40"
"23/12/2025","EXPENSE","R$ 800,00","Transferência enviada|KOMAD PLANEJADOS DE MOVEIS LTDA","PAID","Trabalho - Consultório Geral","CC - NUBANK - PJ","Não","MONTH","","07/01/2026 14:39","10/02/2026 15:55"
"23/12/2025","EXPENSE","R$ 1.929,64","Transferência enviada|TALITA MILITAO TAVARES","PAID","Aluguel Consultório","CC - NUBANK - PJ","Não","","","07/01/2026 14:39","10/02/2026 15:48"
"23/12/2025","EXPENSE","R$ 510,00","Transferência enviada|Aloisio Mario Matias de Barros 03410825703","PAID","Academia","CC - NUBANK - PJ","Não","","","07/01/2026 14:39","26/01/2026 18:25"
"23/12/2025","EXPENSE","R$ 82,01","Pagamento efetuado","PAID","Alimentação","CC - NUBANK - PJ","Não","","","07/01/2026 14:39","07/01/2026 17:02"
"23/12/2025","EXPENSE","R$ 400,00","Transferência enviada|Bruna Leticia Sousa Martins","PAID","Alimentação","CC - NUBANK - PJ","Não","","","07/01/2026 14:39","25/03/2026 21:12"
"23/12/2025","EXPENSE","R$ 1.500,00","Transferência enviada|FABIANA DA CONCEICAO ALVES","PAID","Empregados / Faxineira","CC - NUBANK - PJ","Não","","","07/01/2026 14:39","07/01/2026 17:18"
"23/12/2025","EXPENSE","R$ 232,17","Transferência enviada|TIM S A","PAID","Contas","CC - NUBANK - PJ","Não","MONTH","","07/01/2026 14:39","07/01/2026 14:39"
"23/12/2025","EXPENSE","R$ 214,79","Transferência enviada|Claro","PAID","Contas","CC - NUBANK - PJ","Não","MONTH","","07/01/2026 14:39","07/01/2026 14:39"
"23/12/2025","EXPENSE","R$ 342,70","Transferência enviada|LIGHT SERVICOS DE ELETRICIDADE S A","PAID","Contas","CC - NUBANK - PJ","Não","MONTH","","07/01/2026 14:39","07/01/2026 14:39"
"23/12/2025","INCOME","R$ 6.407,00","Transferência Recebida","PAID","Hospitais - Plantão (Fixo)","CC - NUBANK - PJ","Não","MONTH","","07/01/2026 14:39","07/01/2026 14:39"
"23/12/2025","INCOME","R$ 13.000,00","Transferência Recebida","PAID","Hospitais - Plantão (Fixo)","CC - NUBANK - PJ","Não","MONTH","","07/01/2026 14:39","07/01/2026 14:39"
"23/12/2025","EXPENSE","R$ 469,05","Compra no débito|EMISE BOA VISTA","PAID","Dividas","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:10"
"21/12/2025","EXPENSE","R$ 254,84","PIX ENVIADO   VENANCIO PRODUTOS FARMACE","PAID","Farmácia","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:10"
"21/12/2025","EXPENSE","R$ 20,00","PIX ENVIADO   PARK PLACE ADMINISTRACAO","PAID","Pedágio / Estacionamento","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:06"
"21/12/2025","EXPENSE","R$ 102,98","PIX ENVIADO   CAMPANULA PRESENTES LTDA","PAID","Presentes","Banco Santander","Não","","","23/12/2025 13:33","23/12/2025 13:33"
"21/12/2025","EXPENSE","R$ 254,70","PIX ENVIADO   LOJAS RENNER S A","PAID","Roupa / Sapatos / Vestuário","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:10"
"21/12/2025","EXPENSE","R$ 52,31","PIX ENVIADO   PAGAR ME S A","PAID","Lazer Geral","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:05"
"21/12/2025","EXPENSE","R$ 38,99","Compra no débito|OAKBERRY METROPOLITANO","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"20/12/2025","EXPENSE","R$ 488,01","BT RECREIO*Cobran RIO DE JANEIR BR","PENDING","Academia","CARTÃO - BRADESCO","Sim","MONTH","2026-10-18","18/09/2025 10:30","18/09/2025 10:30"
"20/12/2025","EXPENSE","R$ 70,21","PIX ENVIADO   AMERICANAS S A  EM RECUPE","PAID","Compras Geral","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:10"
"20/12/2025","EXPENSE","R$ 870,00","PIX ENVIADO   Recreio Produtos Farmaceu","PAID","Insumos / Materiais","Banco Santander","Não","","","23/12/2025 13:33","09/02/2026 20:56"
"20/12/2025","EXPENSE","R$ 3,80","Compra no débito|LAMSA","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"20/12/2025","EXPENSE","R$ 68,04","Compra no débito via NuPay","PAID","Alimentação","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:02"
"19/12/2025","EXPENSE","R$ 100,00","PIX ENVIADO   POSTO DE COMBUSTIVEIS AME","PAID","Combustível","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:06"
"19/12/2025","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 14:47"
"18/12/2025","EXPENSE","R$ 66,63","PIX ENVIADO   MULTI ITAGUAI MERCADO LTD","PAID","Pedágio / Estacionamento","Banco Santander","Não","","","23/12/2025 13:33","23/12/2025 13:33"
"18/12/2025","EXPENSE","R$ 15,53","PIX ENVIADO   COSTA VERDE DISTRIBUIDORA","PAID","Alimentação","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:02"
"18/12/2025","EXPENSE","R$ 8,95","Compra no débito|CONCESSIONARIA VIARIO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 14:47"
"17/12/2025","EXPENSE","R$ 189,99","PIX ENVIADO   GOOD VIBEH COMERCIAL DE M","PAID","Lazer Geral","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:05"
"17/12/2025","EXPENSE","R$ 1.058,00","PIX ENVIADO   DRESS TO CLOTHING  BOUTIQ","PAID","Roupa / Sapatos / Vestuário","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:29"
"17/12/2025","EXPENSE","R$ 171,50","PIX ENVIADO   INDITEX BRASIL LTDA","PAID","Lazer Geral","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:05"
"17/12/2025","EXPENSE","R$ 18,00","PIX ENVIADO   Sant Alves Lanchonete Ltd","PAID","Alimentação","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:02"
"17/12/2025","INCOME","R$ 2.400,00","PIX RECEBIDO   CARLOS AUGUSTO DE JESUS J","PAID","Plantão Extra","Banco Santander","Não","","","23/12/2025 13:33","09/02/2026 20:56"
"17/12/2025","EXPENSE","R$ 500,00","PIX ENVIADO   Ana Beatriz Teixeira de S","PAID","Empregados / Funcionários","Banco Santander","Não","","","23/12/2025 13:33","23/12/2025 13:33"
"17/12/2025","EXPENSE","R$ 642,00","PIX ENVIADO   Bios Farmaceutica Ltda","PAID","Insumos / Materiais","Banco Santander","Não","","","23/12/2025 13:33","09/02/2026 20:56"
"17/12/2025","EXPENSE","R$ 5,00","Compra no débito|BARRA SHOPPING","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:10"
"17/12/2025","EXPENSE","R$ 22,50","Compra no débito|BARRA SHOPPING","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:10"
"17/12/2025","EXPENSE","R$ 15,00","Compra no débito|FG ESTACIONAMENTO","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:08"
"17/12/2025","EXPENSE","R$ 35,00","Compra no débito|APART CAR ESTACIONAMEN","PAID","Pedágio / Estacionamento","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:08"
"16/12/2025","EXPENSE","R$ 28,00","PIX ENVIADO   8585 PARTICIPACOES LTDA","PAID","Outros","Banco Santander","Não","","","23/12/2025 13:33","23/12/2025 13:33"
"16/12/2025","EXPENSE","R$ 3.523,05","PIX ENVIADO   LOCALIZA FLEET S A","PAID","Assinatura / Financiamento","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:12"
"16/12/2025","EXPENSE","R$ 100,00","PIX ENVIADO   AUTO POSTO DE GASOLINA PO","PAID","Combustível","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:06"
"16/12/2025","EXPENSE","R$ 100,00","PIX ENVIADO   FACEBOOK SERVICOS ONLINE","PAID","Marketing","Banco Santander","Não","","","23/12/2025 13:33","07/01/2026 17:11"
"16/12/2025","EXPENSE","R$ 19,90","Compra no débito|AmazonPrimeBR AMZN Pri","PAID","Assinaturas m","CC - NUBANK","Não","","","07/01/2026 14:47","07/01/2026 17:09"
